AllWISE,RAJ2000,DEJ2000,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,ccf,ex,var,pmRA,e_pmRA,pmDE,e_pmDE,qph,d2M,2M,W1W2,W2W3,predicted_type,confidence
J220556.11-043740.9,331.4837933,-4.6280514,Im,16.462,0.083,15.931,0.188,11.769,,8.959,,,,,,,,0000,0,0nnn,516.0,941.0,816.0,972.0,ABUU,,2M,0.5310000000000006,4.161999999999999,nnnn,1.0
J220603.81-043800.1,331.5158815,-4.633376,Im,17.458,0.178,16.604,0.321,12.193,,8.953,,,,,,,,0000,0,nnnn,-1146.0,2452.0,-609.0,2541.0,BBUU,,2M,0.8539999999999992,4.411,nnnn,1.0
J220604.86-043747.7,331.5202533,-4.6299414,Im,17.672,0.21,17.157,,11.893,,8.93,,,,,,,,0000,0,nnnn,-2446.0,2940.0,3755.0,3094.0,BUUU,,2M,0.5150000000000006,5.263999999999999,nnnn,1.0
J220558.52-043825.2,331.4938335,-4.6403505,Im,17.622,0.213,16.612,,12.226,,8.599,,,,,,,,0000,0,nnnn,-498.0,3104.0,-1345.0,3231.0,BUUU,,2M,1.0100000000000016,4.3859999999999975,nnnn,1.0
J220550.57-043827.6,331.4607489,-4.6410159,Im,17.47,0.186,16.604,,12.355,,8.889,,,,,,,,0000,0,nnnn,-520.0,2840.0,-2060.0,2943.0,BUUU,,2M,0.8659999999999997,4.248999999999999,nnnn,1.0
J220551.34-043723.2,331.463957,-4.6231359,Im,17.015,0.127,16.091,0.2,11.937,,9.01,,,,,,,,0000,0,nnnn,719.0,1463.0,944.0,1527.0,BBUU,,2M,0.9239999999999995,4.154000000000002,nnnn,1.0
J220548.09-043739.7,331.450413,-4.6276988,Im,17.457,0.197,16.394,,12.363,,8.865,,,,,,,,0000,0,nnnn,-182.0,2517.0,-3121.0,2649.0,BUUU,,2M,1.0630000000000024,4.030999999999999,nnnn,1.0
J220551.72-043756.4,331.465515,-4.6323464,Im,16.808,0.104,16.263,0.227,11.908,,9.019,,,,,,,,0000,0,nnnn,248.0,1272.0,-365.0,1301.0,ABUU,,2M,0.5449999999999982,4.355000000000002,nnnn,0.99
J220557.73-043637.5,331.4905618,-4.6104224,Im,17.32,0.155,16.704,,12.253,,9.008,,,,,,,,0000,0,nnnn,-709.0,2165.0,228.0,2262.0,BUUU,,2M,0.6159999999999997,4.4510000000000005,nnnn,1.0
J220534.78-043923.9,331.3949246,-4.6566633,Im,17.534,0.19,16.597,,12.078,,8.599,,,,,,,,0000,0,nnnn,-1803.0,2819.0,-264.0,2897.0,BUUU,,2M,0.9369999999999976,4.519000000000002,nnnn,1.0
J220535.94-043912.6,331.3997509,-4.6535272,Im,17.502,0.184,16.737,0.347,12.358,,8.811,,,,,,,,0000,0,nnnn,2928.0,2536.0,-3542.0,2649.0,BBUU,,2M,0.7650000000000006,4.378999999999998,nnnn,1.0
J220534.49-043914.1,331.393719,-4.6539432,Im,17.58,0.196,16.571,,12.3,,8.832,,,,,,,,0000,0,nnnn,-3010.0,2574.0,-5068.0,2670.0,BUUU,,2M,1.0089999999999968,4.271000000000001,nnnn,1.0
J220534.56-043948.4,331.3940387,-4.6634592,Im,17.303,0.166,16.456,0.278,12.347,,9.06,,,,,,,,0000,0,nnnn,2384.0,2033.0,-1791.0,2116.0,BBUU,,2M,0.8470000000000013,4.109,nnnn,0.98
J220541.31-043723.5,331.4221268,-4.6232155,Im,17.273,0.147,16.599,0.299,12.578,,8.729,,,,,,,,0000,0,nnnn,-2612.0,1944.0,1850.0,1993.0,BBUU,,2M,0.6739999999999995,4.021000000000001,nnnn,0.87
J220537.31-043719.0,331.4054683,-4.6219644,Im,17.235,0.139,16.634,0.298,12.344,,9.091,,,,,,,,0000,0,nnnn,931.0,1792.0,1055.0,1889.0,BBUU,,2M,0.6009999999999991,4.290000000000001,nnnn,0.99
J220540.18-043733.2,331.4174325,-4.6259091,Im,17.325,0.152,16.768,0.344,12.628,,8.777,,,,,,,,0000,0,nnnn,-588.0,2067.0,238.0,2139.0,BBUU,,2M,0.5569999999999986,4.140000000000001,nnnn,0.98
J220540.65-043739.4,331.4194001,-4.6276194,Im,17.577,0.185,16.964,0.398,12.487,,8.974,,,,,,,,0000,0,nnnn,1803.0,2692.0,258.0,2787.0,BCUU,,2M,0.6130000000000031,4.4769999999999985,nnnn,1.0
J220536.56-043806.5,331.4023426,-4.635144,Im,17.642,0.199,16.631,,12.597,,9.15,,,,,,,,0000,0,nnnn,5326.0,2604.0,1903.0,2734.0,BUUU,,2M,1.0109999999999992,4.034000000000001,nnnn,1.0
J220530.62-043821.7,331.3775913,-4.6393668,Im,17.443,0.164,16.9,,12.384,,8.702,,,,,,,,0000,0,nnnn,-689.0,2540.0,-42.0,2651.0,BUUU,,2M,0.5430000000000028,4.515999999999998,nnnn,1.0
J220527.31-043729.0,331.3638003,-4.6247489,Im,16.471,0.074,15.969,0.158,11.762,,8.906,,,,,,,,0000,0,0nnn,518.0,863.0,-262.0,911.0,ABUU,,2M,0.5020000000000007,4.206999999999999,nnnn,0.92
J220549.33-043533.0,331.455554,-4.5925163,Im,17.38,0.168,16.7,,12.666,,8.643,,,,,,,,0000,0,nnnn,-3780.0,2318.0,5702.0,2461.0,BUUU,,2M,0.6799999999999997,4.033999999999999,nnnn,0.97
J220537.87-043450.3,331.4078201,-4.5806629,Im,17.67,0.204,17.003,,11.991,,8.943,,,,,,,,0000,0,nnnn,2552.0,3110.0,-2024.0,3303.0,BUUU,,2M,0.6670000000000016,5.0120000000000005,nnnn,1.0
J220538.29-043442.6,331.4095829,-4.5785254,Im,17.465,0.17,16.83,,12.33,,9.115,,,,,,,,0000,0,nnnn,982.0,2494.0,-804.0,2613.0,BUUU,,2M,0.6350000000000016,4.499999999999998,nnnn,1.0
J220536.03-043552.7,331.4001377,-4.5979775,Im,17.375,0.153,16.685,0.314,12.55,,9.107,,,,,,,,0000,0,nnnn,-106.0,2125.0,-314.0,2207.0,BBUU,,2M,0.6900000000000013,4.134999999999998,nnnn,0.99
J220546.96-043406.5,331.4457024,-4.5684746,Im,17.429,0.176,16.909,0.404,12.297,,8.387,,,,,,,,0000,0,nnnn,-4165.0,2392.0,5086.0,2514.0,BCUU,,2M,0.5199999999999996,4.611999999999998,nnnn,1.0
J220543.10-043439.3,331.4296081,-4.5775899,Im,17.234,0.152,16.625,,12.283,,8.962,,,,,,,,0000,0,nnnn,1037.0,2149.0,-824.0,2243.0,BUUU,,2M,0.6090000000000018,4.3420000000000005,nnnn,0.99
J220604.94-043734.5,331.5205915,-4.6262681,Im,17.334,0.164,16.373,0.246,12.275,,8.732,,,,,,,,0000,0,nnnn,1121.0,1971.0,298.0,2020.0,BBUU,,2M,0.9609999999999985,4.098000000000001,nnnn,1.0
J220603.46-043630.6,331.5144172,-4.6085009,Im,17.314,0.154,16.764,0.362,12.228,,8.424,,,,,,,,0000,0,nnnn,-422.0,2118.0,680.0,2172.0,BCUU,,2M,0.5500000000000007,4.536,nnnn,1.0
J220606.06-043555.9,331.5252578,-4.5988829,Im,17.705,0.216,16.601,,12.415,,8.871,,,,,,,,0000,0,nnnn,254.0,3531.0,959.0,3625.0,BUUU,,2M,1.1039999999999992,4.186,nnnn,1.0
J220610.79-043538.4,331.5449721,-4.5940121,Im,17.113,0.131,16.529,,12.378,,8.752,,,,,,,,0000,0,nnnn,575.0,1745.0,2261.0,1800.0,BUUU,,2M,0.5839999999999996,4.151,nnnn,0.99
J220611.68-043614.7,331.548701,-4.6041075,Im,17.505,0.187,16.712,0.353,12.218,,8.761,,,,,,,,0000,0,nnnn,3682.0,2417.0,-1584.0,2547.0,BBUU,,2M,0.7929999999999993,4.494,nnnn,1.0
J220603.39-043602.2,331.5141616,-4.6006346,Im,17.542,0.177,16.661,0.319,12.263,,9.04,,,,,,,,0000,0,nnnn,-5519.0,2275.0,5238.0,2322.0,BBUU,,2M,0.8810000000000002,4.3980000000000015,nnnn,1.0
J220602.64-043501.4,331.5110365,-4.5837388,Im,17.628,0.209,16.743,,11.99,,8.965,,,,,,,,0000,0,nnnn,-602.0,3075.0,-201.0,3243.0,BUUU,,2M,0.8850000000000016,4.752999999999998,nnnn,1.0
J220604.77-043521.1,331.5198888,-4.589195,Im,16.987,0.111,16.394,0.25,11.934,,8.933,,,,,,,,0000,0,nnnn,-678.0,1513.0,1481.0,1564.0,BBUU,,2M,0.593,4.459999999999999,nnnn,1.0
J220606.00-043434.3,331.5250317,-4.5762097,Im,17.648,0.211,17.003,,12.688,,9.127,,,,,,,,0000,0,nnnn,1398.0,3237.0,-160.0,3355.0,BUUU,,2M,0.6449999999999996,4.3149999999999995,nnnn,1.0
J220614.20-043450.4,331.5591927,-4.5806777,Im,17.525,0.19,16.705,,12.661,,8.907,,,,,,,,0000,0,nnnn,-2740.0,2784.0,-2146.0,2862.0,BUUU,,2M,0.8200000000000003,4.043999999999999,nnnn,0.88
J220613.62-043407.4,331.5567639,-4.5687254,Im,17.625,0.197,16.966,0.401,12.462,0.435,8.792,0.431,,,,,,,0000,0,nnnn,-6862.0,2836.0,547.0,2802.0,BCCC,,2M,0.6589999999999989,4.504000000000001,nnnn,1.0
J220616.22-043344.8,331.5675964,-4.5624547,Im,17.549,0.197,16.748,,12.606,,8.968,,,,,,,,0000,0,nnnn,3607.0,2504.0,1398.0,2643.0,BUUU,,2M,0.8009999999999984,4.142000000000001,nnnn,1.0
J220616.07-043427.8,331.5669926,-4.5744097,Im,17.576,0.19,16.716,,12.632,,8.98,,,,,,,,0000,0,nnnn,539.0,2649.0,-1569.0,2647.0,BUUU,,2M,0.8599999999999994,4.084000000000001,nnnn,1.0
J220619.57-043445.1,331.5815617,-4.5791995,Im,17.311,0.16,16.649,,12.518,,8.664,,,,,,,,0000,0,nnnn,2061.0,2046.0,1390.0,2166.0,BUUU,,2M,0.661999999999999,4.131,nnnn,1.0
J220614.92-043352.9,331.5621917,-4.564696,Im,17.512,0.183,16.894,0.37,12.567,,8.692,,,,,,,,0000,0,nnnn,3096.0,2372.0,-82.0,2443.0,BCUU,,2M,0.6180000000000021,4.326999999999998,nnnn,1.0
J220622.61-043251.7,331.5942358,-4.54772,Im,17.395,0.173,16.869,,12.224,,8.504,,,,,,,,0000,0,nnnn,-622.0,2588.0,-1234.0,2630.0,BUUU,,2M,0.5259999999999998,4.645,nnnn,1.0
J220619.99-043328.0,331.5832983,-4.5577783,Im,17.631,0.204,16.729,0.344,12.407,,8.624,,,,,,,,0000,0,nnnn,-2007.0,2603.0,-397.0,2682.0,BBUU,,2M,0.902000000000001,4.321999999999999,nnnn,1.0
J220620.13-043235.2,331.5839083,-4.5431189,Im,17.171,0.136,16.655,,12.31,,8.724,,,,,,,,0000,0,nnnn,-819.0,1893.0,2894.0,1998.0,BUUU,,2M,0.5159999999999982,4.345000000000001,nnnn,0.99
J220618.09-043338.5,331.5753967,-4.5607008,Im,17.28,0.15,16.69,,12.582,,8.946,,,,,,,,0000,0,nnnn,-2090.0,2035.0,-212.0,2101.0,BUUU,,2M,0.5899999999999999,4.1080000000000005,nnnn,0.95
J220621.80-043242.4,331.5908706,-4.5451254,Im,17.346,0.161,16.662,0.314,12.183,,8.413,,,,,,,,0000,0,nnnn,-1618.0,2296.0,-644.0,2389.0,BBUU,,2M,0.684000000000001,4.478999999999999,nnnn,1.0
J220609.17-043328.1,331.538229,-4.5578186,Im,17.028,0.123,16.511,0.272,12.011,,9.03,,,,,,,,0000,0,nnnn,711.0,1490.0,-226.0,1595.0,BBUU,,2M,0.5169999999999995,4.5,nnnn,1.0
J220608.06-043346.7,331.5335943,-4.562984,Im,17.44,0.185,16.935,0.451,12.493,0.536,8.841,,,,,,,,0000,0,nnnn,2838.0,2947.0,1731.0,2808.0,BCCU,,2M,0.5050000000000026,4.441999999999998,nnnn,1.0
J220615.67-043122.5,331.5653223,-4.5229265,Im,17.083,0.134,16.521,,11.973,,9.014,,,,,,,,0000,0,nnnn,114.0,1934.0,-341.0,1986.0,BUUU,,2M,0.5619999999999976,4.548,nnnn,1.0
J220614.36-043156.3,331.5598366,-4.5323269,Im,17.376,0.17,16.848,,12.44,,8.517,,,,,,,,0000,0,nnnn,-511.0,2346.0,505.0,2476.0,BUUU,,2M,0.5280000000000022,4.4079999999999995,nnnn,1.0
J220554.27-043422.8,331.4761662,-4.5730019,Im,17.291,0.151,16.504,,11.904,,8.409,,,,,,,,0000,0,nnnn,676.0,2036.0,3408.0,2140.0,BUUU,,2M,0.786999999999999,4.600000000000001,nnnn,1.0
J220558.13-043325.3,331.4922214,-4.5570367,Im,17.741,0.218,16.813,,12.623,,8.966,,,,,,,,0000,0,nnnn,-396.0,3650.0,-1177.0,3847.0,BUUU,,2M,0.9280000000000008,4.1899999999999995,nnnn,1.0
J220547.08-043324.4,331.4461864,-4.5568022,Im,17.109,0.138,16.581,,11.812,,8.584,,,,,,,,0000,0,nnnn,1660.0,1868.0,-4052.0,1983.0,BUUU,,2M,0.5280000000000022,4.769,nnnn,1.0
J220548.87-043252.1,331.4536297,-4.5478283,Im,17.619,0.202,16.639,,11.932,,8.802,0.461,,,,,,,0000,0,nnnn,-423.0,2792.0,-2531.0,2904.0,BUUC,,2M,0.9800000000000004,4.706999999999999,nnnn,1.0
J220548.71-043408.6,331.4529856,-4.5690713,Im,17.262,0.153,16.674,0.332,12.605,,8.914,,,,,,,,0000,0,nnnn,-2017.0,2123.0,1085.0,2258.0,BBUU,,2M,0.588000000000001,4.068999999999999,nnnn,0.98
J220556.85-043249.0,331.4868908,-4.5469489,Im,17.665,0.197,17.164,0.476,12.654,,8.898,,,,,,,,0000,0,nnnn,-1736.0,2900.0,-447.0,3061.0,BCUU,,2M,0.5009999999999977,4.510000000000002,nnnn,1.0
J220605.41-043229.9,331.5225792,-4.5416526,Im,17.117,0.136,16.39,0.253,12.296,,8.959,,,,,,,,0000,0,nnnn,791.0,1744.0,-1675.0,1823.0,BBUU,,2M,0.7270000000000003,4.094000000000001,nnnn,1.0
J220603.86-043250.8,331.5160835,-4.5474702,Im,17.149,0.145,16.557,,12.129,,8.314,,,,,,,,0000,0,nnnn,-6785.0,1789.0,-4518.0,1840.0,BUUU,,2M,0.5920000000000023,4.427999999999999,nnnn,1.0
J220603.23-043220.5,331.5134783,-4.539042,Im,17.477,0.181,16.677,,12.54,,8.63,,,,,,,,0000,0,nnnn,259.0,2330.0,1551.0,2485.0,BUUU,,2M,0.8000000000000007,4.1370000000000005,nnnn,1.0
J220608.06-043105.7,331.533586,-4.5182562,Im,17.191,0.141,16.407,,12.317,,8.539,,,,,,,,0000,0,nnnn,976.0,1932.0,-1409.0,1990.0,BUUU,,2M,0.7839999999999989,4.09,nnnn,0.96
J220611.55-043111.4,331.5481499,-4.5198425,Im,17.183,0.141,16.501,,12.004,,8.782,,,,,,,,0000,0,nnnn,741.0,1920.0,-1328.0,2003.0,BUUU,,2M,0.6819999999999986,4.497000000000002,nnnn,1.0
J220613.00-043057.0,331.5541838,-4.5158561,Im,17.26,0.16,16.749,0.357,12.143,,8.869,,,,,,,,0000,0,nnnn,2676.0,2153.0,-350.0,2234.0,BCUU,,2M,0.5110000000000028,4.605999999999998,nnnn,1.0
J220613.65-043046.0,331.5568888,-4.5127791,Im,17.328,0.164,16.246,0.244,12.239,,8.269,,,,,,,,0000,0,nnnn,-100.0,1994.0,316.0,2092.0,BBUU,,2M,1.0820000000000007,4.006999999999998,nnnn,1.0
J220602.64-043059.4,331.51103,-4.5165,Im,17.616,0.21,17.1,,12.358,,8.575,,,,,,,,0000,0,nnnn,1389.0,2882.0,1759.0,2999.0,BUUU,,2M,0.5159999999999982,4.742000000000001,nnnn,1.0
J220605.88-042918.8,331.5245168,-4.4885602,Im,17.019,0.128,16.277,0.221,11.8,,8.8,,,,,,,,0000,0,nnnn,-385.0,1472.0,-574.0,1525.0,BBUU,,2M,0.7419999999999973,4.477,nnnn,1.0
J220348.78-045419.5,330.9532511,-4.9054418,Im,16.973,0.136,16.242,0.25,11.881,,8.801,,,,,,,,0000,0,nnnn,1102.0,1620.0,67.0,1694.0,BBUU,,2M,0.7309999999999981,4.361000000000001,nnnn,1.0
J220328.02-045434.6,330.8667793,-4.9096277,Im,17.455,0.181,16.559,0.354,12.098,,8.892,,,,,,,,0000,0,nnnn,-34.0,2304.0,-2070.0,2398.0,BBUU,,2M,0.8959999999999972,4.461,nnnn,1.0
J220333.46-045448.7,330.8894312,-4.9135377,Im,17.508,0.193,16.478,,12.363,,8.432,,,,,,,,0000,0,nnnn,-879.0,2724.0,-328.0,2804.0,BUUU,,2M,1.0299999999999976,4.115000000000002,nnnn,1.0
J220341.73-045444.4,330.9238936,-4.9123423,Im,17.5,0.197,16.777,,12.36,,8.937,,,,,,,,0000,0,nnnn,157.0,2812.0,-471.0,2850.0,BUUU,,2M,0.722999999999999,4.417000000000002,nnnn,1.0
J220342.33-045446.9,330.9263893,-4.9130356,Im,17.637,0.219,17.01,0.435,11.905,,8.799,,,,,,,,0000,0,nnnn,-888.0,2819.0,-2230.0,2892.0,BCUU,,2M,0.6269999999999989,5.105000000000002,nnnn,1.0
J220337.01-045429.5,330.9042242,-4.9081955,Im,17.252,0.156,16.662,0.324,12.127,,8.802,,,,,,,,0000,0,nnnn,-3076.0,1950.0,-346.0,1990.0,BBUU,,2M,0.5899999999999999,4.534999999999998,nnnn,1.0
J220342.30-045332.6,330.9262552,-4.8923943,Im,17.434,0.182,16.656,0.338,12.265,,8.848,,,,,,,,0000,0,nnnn,1820.0,2398.0,-322.0,2431.0,BBUU,,2M,0.7780000000000022,4.390999999999998,nnnn,1.0
J220343.41-045340.0,330.9308999,-4.8944711,Im,17.583,0.209,16.782,0.382,12.469,,8.155,,,,,,,,0000,0,nnnn,-6632.0,2512.0,3222.0,2592.0,BCUU,,2M,0.8009999999999984,4.313000000000001,nnnn,1.0
J220333.35-045241.3,330.8889884,-4.8781485,Im,17.536,0.189,16.563,,12.389,,8.997,0.533,,,,,,,0000,0,nnnn,2015.0,2716.0,1435.0,2811.0,BUUC,,2M,0.9730000000000025,4.1739999999999995,nnnn,1.0
J220334.03-045257.1,330.8918118,-4.8825361,Im,17.643,0.211,16.894,,12.52,,8.891,,,,,,,,0000,0,nnnn,217.0,3041.0,42.0,3137.0,BUUU,,2M,0.7490000000000023,4.373999999999999,nnnn,0.97
J220332.39-045402.6,330.8849692,-4.9007364,Im,17.641,0.217,16.886,0.408,12.408,0.502,8.929,,,,,,,,0000,0,nnnn,-392.0,2820.0,2892.0,2952.0,BCCU,,2M,0.754999999999999,4.478,nnnn,1.0
J220331.15-045343.3,330.879802,-4.8953839,Im,17.463,0.188,16.466,,12.199,,8.862,,,,,,,,0000,0,nnnn,-3198.0,2824.0,149.0,2865.0,BUUU,,2M,0.9969999999999999,4.267000000000001,nnnn,1.0
J220331.01-045331.0,330.8792465,-4.8919531,Im,17.315,0.161,16.54,0.291,12.502,,9.002,,,,,,,,0000,0,nnnn,1918.0,1904.0,-2022.0,1990.0,BBUU,,2M,0.7750000000000021,4.0379999999999985,nnnn,0.99
J220331.69-045244.4,330.8820807,-4.8790058,Im,16.557,0.089,16.049,0.193,11.839,,8.291,,,,,,,,0000,0,0nnn,431.0,1001.0,-299.0,1037.0,ABUU,,2M,0.5079999999999991,4.209999999999999,nnnn,0.98
J220335.82-045237.0,330.8992625,-4.876955,Im,17.549,0.203,16.652,0.337,12.405,,8.213,,,,,,,,0000,0,nnnn,340.0,2349.0,-3114.0,2434.0,BBUU,,2M,0.8969999999999985,4.247000000000002,nnnn,1.0
J220336.44-045142.1,330.9018565,-4.8617209,Im,17.494,0.193,16.227,0.231,11.917,,8.884,,,,,,,,0000,0,nnnn,-299.0,2407.0,52.0,2542.0,BBUU,,2M,1.2669999999999995,4.3100000000000005,nnnn,1.0
J220339.04-045226.0,330.9127032,-4.8738979,Im,17.363,0.173,16.599,,12.414,,8.384,,,,,,,,0000,0,nnnn,-3935.0,2427.0,-1295.0,2548.0,BUUU,,2M,0.7639999999999993,4.1850000000000005,nnnn,1.0
J220251.82-045638.4,330.7159228,-4.9440147,Im,17.619,0.218,16.81,,11.755,,9.014,,,,,,,,0000,0,nnnn,1025.0,2983.0,1442.0,3146.0,BUUU,,2M,0.809000000000001,5.054999999999998,nnnn,1.0
J220256.06-045621.0,330.7335944,-4.9391673,Im,17.517,0.192,16.407,,11.959,,8.935,,,,,,,,0000,0,nnnn,2227.0,2594.0,-3700.0,2658.0,BUUU,,2M,1.1099999999999994,4.448,nnnn,1.0
J220254.36-045627.5,330.7265176,-4.9409841,Im,16.986,0.12,16.316,0.26,12.068,,8.493,,,,,,,,0000,0,nnnn,1241.0,1520.0,2051.0,1591.0,BBUU,,2M,0.6700000000000017,4.247999999999999,nnnn,1.0
J220312.56-045525.7,330.8023353,-4.9238162,Im,17.481,0.198,16.568,,11.8,,8.558,,,,,,,,0000,0,nnnn,374.0,2900.0,513.0,2937.0,BUUU,,2M,0.9130000000000003,4.768000000000001,nnnn,1.0
J220303.65-045606.9,330.7652403,-4.9352622,Im,17.485,0.186,16.756,0.351,12.145,,8.119,,,,,,,,0000,0,nnnn,-394.0,2597.0,-256.0,2628.0,BBUU,,2M,0.7289999999999992,4.611000000000001,nnnn,1.0
J220305.70-045501.8,330.7737622,-4.9171766,Im,17.491,0.191,16.626,,12.045,,8.393,,,,,,,,0000,0,nnnn,-681.0,2601.0,-473.0,2677.0,BUUU,,2M,0.8649999999999984,4.581000000000001,nnnn,0.99
J220305.92-045417.4,330.7747083,-4.9048443,Im,17.607,0.218,16.79,,12.455,,8.189,,,,,,,,0000,0,nnnn,-2710.0,2963.0,663.0,3128.0,BUUU,,2M,0.8170000000000002,4.334999999999999,nnnn,1.0
J220245.86-045701.6,330.6910926,-4.9504495,Im,17.499,0.199,16.952,0.446,12.447,,8.877,,,,,,,,0000,0,nnnn,-1872.0,2638.0,2806.0,2679.0,BCUU,,2M,0.546999999999997,4.505000000000003,nnnn,0.99
J220244.14-045701.7,330.683938,-4.9504728,Im,17.422,0.188,16.718,,12.344,,8.8,,,,,,,,0000,0,nnnn,381.0,2656.0,-3719.0,2769.0,BUUU,,2M,0.7040000000000006,4.3740000000000006,nnnn,1.0
J220247.27-045701.0,330.6969895,-4.9502999,Im,17.037,0.128,16.472,0.276,12.298,,8.448,0.377,,,,,,,0000,0,nnnn,790.0,1590.0,-692.0,1644.0,BBUC,,2M,0.5649999999999977,4.174000000000001,nnnn,0.97
J220243.26-045633.0,330.6802545,-4.9425258,Im,16.936,0.119,16.041,0.197,11.701,,8.57,,,,,,,,0000,0,0nnn,-1524.0,1391.0,152.0,1447.0,BBUU,,2M,0.8949999999999996,4.34,nnnn,1.0
J220250.01-045606.8,330.7084045,-4.9352314,Im,17.358,0.163,16.721,0.356,12.455,,8.582,,,,,,,,0000,0,nnnn,-6826.0,2030.0,4926.0,2141.0,BCUU,,2M,0.6370000000000005,4.266,nnnn,1.0
J220246.92-045553.6,330.6955154,-4.9315644,Im,17.559,0.202,17.038,,11.844,,8.993,,,,,,,,0000,0,nnnn,-2476.0,2714.0,-5706.0,2770.0,BUUU,,2M,0.5210000000000008,5.194000000000001,nnnn,1.0
J220237.61-045519.1,330.6567252,-4.9219768,Im,17.391,0.177,16.696,0.347,11.902,,8.918,,,,,,,,0000,0,nnnn,436.0,2258.0,5089.0,2331.0,BBUU,,2M,0.6949999999999967,4.794000000000002,nnnn,1.0
J220241.38-045541.2,330.6724342,-4.9281306,Im,17.177,0.147,16.439,0.263,12.414,,8.944,,,,,,,,0000,0,nnnn,1008.0,1767.0,173.0,1830.0,BBUU,,2M,0.7379999999999995,4.025,nnnn,1.0
J220236.96-045542.8,330.654029,-4.9285696,Im,17.281,0.159,16.7,,12.516,,8.703,0.5,,,,,,,0000,0,nnnn,-2724.0,2066.0,-58.0,2126.0,BUUC,,2M,0.5809999999999995,4.183999999999999,nnnn,0.9
J220241.71-045621.0,330.6738243,-4.939193,Im,17.315,0.165,16.752,,12.219,,8.761,,,,,,,,0000,0,nnnn,-2170.0,2240.0,-1660.0,2307.0,BUUU,,2M,0.5630000000000024,4.5329999999999995,nnnn,1.0
J220249.23-045455.7,330.7051622,-4.9154948,Im,17.419,0.173,16.549,,12.541,,8.916,,,,,,,,0000,0,nnnn,2062.0,2520.0,-398.0,2602.0,BUUU,,2M,0.870000000000001,4.007999999999999,nnnn,1.0
J220244.89-045540.9,330.6870649,-4.9280531,Im,16.871,0.118,15.947,0.176,11.873,,8.524,,,,,,,,0000,0,nnnn,-851.0,1289.0,2170.0,1354.0,BBUU,,2M,0.9239999999999995,4.074,nnnn,1.0
J220241.03-045453.3,330.6709913,-4.9148135,Im,17.415,0.178,16.834,0.393,11.816,,8.871,,,,,,,,0000,0,nnnn,1886.0,2375.0,3771.0,2519.0,BCUU,,2M,0.5809999999999995,5.017999999999999,nnnn,0.99
J220255.47-045527.4,330.7311558,-4.9243027,Im,16.935,0.119,16.418,0.262,12.081,,8.205,,,,,,,,0000,0,nnnn,-162.0,1490.0,-106.0,1563.0,BBUU,,2M,0.5169999999999995,4.337,nnnn,1.0
J220254.68-045527.2,330.7278526,-4.9242355,Im,17.427,0.184,16.747,,12.494,,8.839,,,,,,,,0000,0,nnnn,-984.0,2687.0,2939.0,2815.0,BUUU,,2M,0.6799999999999997,4.253,nnnn,0.99
J220253.66-045314.6,330.7236243,-4.887398,Im,17.242,0.154,16.547,0.296,12.501,,9.069,,,,,,,,0000,0,nnnn,3772.0,1896.0,1006.0,1942.0,BBUU,,2M,0.6950000000000003,4.046000000000001,nnnn,0.98
J220248.73-045308.3,330.7030654,-4.8856637,Im,17.443,0.192,16.435,0.273,12.061,,8.943,,,,,,,,0000,0,nnnn,-3421.0,2445.0,1117.0,2549.0,BBUU,,2M,1.0080000000000027,4.373999999999999,nnnn,1.0
J220320.63-045426.5,330.8359764,-4.9073758,Im,17.385,0.168,16.717,,12.254,,8.904,,,,,,,,0000,0,nnnn,-1060.0,2258.0,534.0,2337.0,BUUU,,2M,0.6680000000000028,4.462999999999999,nnnn,1.0
J220319.49-045500.0,330.8312331,-4.9166745,Im,17.128,0.136,16.587,,11.928,,8.738,,,,,,,,0000,0,nnnn,-671.0,1909.0,163.0,1954.0,BUUU,,2M,0.5410000000000004,4.658999999999999,nnnn,1.0
J220313.03-045439.0,330.8043259,-4.9108559,Im,17.279,0.157,16.737,0.368,11.985,0.367,8.609,,,,,,,,0000,0,nnnn,-1215.0,2010.0,-5.0,2113.0,BCCU,,2M,0.5420000000000016,4.751999999999999,nnnn,1.0
J220324.93-045338.3,330.853894,-4.8939907,Im,17.349,0.168,16.565,,12.506,,8.595,,,,,,,,0000,0,nnnn,-930.0,2549.0,-693.0,2681.0,BUUU,,2M,0.7839999999999989,4.059000000000001,nnnn,0.92
J220312.86-045415.4,330.8035878,-4.9043022,Im,17.555,0.205,16.905,0.442,12.494,,8.865,,,,,,,,0000,0,nnnn,-3295.0,2578.0,6096.0,2754.0,BCUU,,2M,0.6499999999999986,4.411000000000001,nnnn,1.0
J220311.21-045315.3,330.7967111,-4.8876058,Im,17.112,0.139,16.468,,12.445,,8.983,,,,,,,,0000,0,nnnn,-317.0,1743.0,-1259.0,1800.0,BUUU,,2M,0.6439999999999984,4.023,nnnn,1.0
J220311.86-045300.1,330.7994376,-4.8833823,Im,17.368,0.188,16.696,,12.463,,8.895,,,,,,,,0000,0,nnnn,2662.0,2457.0,2071.0,2586.0,BUUU,,2M,0.671999999999997,4.233000000000002,nnnn,0.99
