AllWISE,RAJ2000,DEJ2000,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,ccf,ex,var,pmRA,e_pmRA,pmDE,e_pmDE,qph,d2M,2M
J025959.94+002348.6,44.9997559,0.3968526,Im,17.56,0.16,17.04,,12.807,,9.164,,,,,,,,0000,0,nnnn,-905,1335,-408,1394,BUUU,,2M
J030000.68+002400.7,45.0028681,0.4002192,Im,17.448,0.147,16.894,,12.739,,8.845,,,,,,,,0000,0,nnnn,203,1183,186,1241,BUUU,,2M
J025958.24+002408.2,44.992673,0.4022936,Im,17.607,0.159,16.577,0.257,12.633,,8.353,,,,,,,,0000,0,nnnn,1448,1288,742,1349,BBUU,,2M
J030000.86+002418.0,45.0035969,0.405002,Im,14.821,0.031,14.269,0.045,11.093,0.129,8.693,,,,,,,,0000,0,01nn,-125,113,58,116,AABU,,2M
J030005.90+002351.0,45.0245905,0.3975021,Im,15.989,0.048,15.71,0.118,12.52,,8.943,,,,,,,,0000,0,0nnn,525,283,667,297,ABUU,,2M
J030006.67+002357.0,45.0278217,0.3991809,Im,16.922,0.094,16.294,0.199,12.623,,8.854,,,,,,,,0000,0,nnnn,-118,658,-1650,690,ABUU,,2M
J030005.77+002419.1,45.024051,0.4053127,Im,17.69,0.177,17.465,,12.564,,8.504,,,,,,,,0000,0,nnnn,42,1500,-300,1562,BUUU,,2M
J030007.59+002416.3,45.0316567,0.4045459,Im,16.39,0.064,16.208,0.181,12.268,,8.611,,,,,,,,0000,0,0nnn,-762,423,-11,441,ABUU,,2M
J030008.52+002439.4,45.0355268,0.4109645,Im,16.561,0.078,16.015,0.163,12.045,,9.155,,,,,,,,0000,0,0nnn,-385,492,31,513,ABUU,,2M
J030009.30+002446.8,45.0387685,0.4130271,Im,15.513,0.04,15.591,0.12,12.649,,8.611,,15.84,0.086,15.524,0.118,15.766,,0000,0,0nnn,36,199,-42,207,ABUU,0.153,2M
J030005.76+002432.5,45.0240169,0.40903,Im,15.87,0.046,15.754,0.121,12.601,,9.058,,,,,,,,0000,0,0nnn,555,258,-420,268,ABUU,,2M
J030002.52+002429.0,45.0105408,0.4080736,Im,16.585,0.069,16.433,0.222,12.329,0.388,9.135,,,,,,,,0000,0,0nnn,480,509,-210,520,ABCU,,2M
J030004.53+002438.3,45.0188847,0.410665,Im,16.696,0.077,16.6,0.265,12.587,,8.762,,,,,,,,0000,0,nnnn,-342,568,566,601,ABUU,,2M
J030001.63+002434.0,45.0068277,0.4094705,Im,13.455,0.025,13.505,0.033,12.324,,9.233,,14.141,0.031,13.64,0.03,13.532,0.05,0000,0,01nn,54,48,-13,49,AAUU,0.191,2M
J030004.98+002455.1,45.0207506,0.4153213,Im,17.475,0.148,16.987,,12.714,,8.878,,,,,,,,0000,0,nnnn,-1072,1234,439,1290,BUUU,,2M
J030006.82+002505.5,45.0284197,0.4182072,Im,16.597,0.071,16.429,0.231,12.57,,9.178,,,,,,,,0000,0,1nnn,-290,477,89,504,ABUU,,2M
J030004.00+002503.1,45.0166728,0.4175401,Im,15.707,0.042,15.641,0.112,12.185,,9.196,,16.047,0.096,15.889,0.142,15.476,,0000,0,0nnn,267,239,-68,246,ABUU,0.477,2M
J030004.53+002515.8,45.0188775,0.421057,Im,16.979,0.094,16.514,0.24,12.717,,9.006,,,,,,,,0000,0,nnnn,428,733,190,766,ABUU,,2M
J025954.51+002345.0,44.977163,0.3958541,Im,17.262,0.125,16.852,0.324,12.071,,8.723,,,,,,,,0000,0,nnnn,-928,1012,1777,1074,BBUU,,2M
J025953.47+002349.1,44.972802,0.3969918,Im,17.369,0.136,17.154,0.462,12.35,,8.619,,,,,,,,0000,0,nnnn,-584,1183,-624,1269,BCUU,,2M
J025953.14+002402.6,44.9714437,0.4007225,Im,17.66,0.176,16.704,,12.538,,8.556,,,,,,,,0000,0,nnnn,1528,1488,222,1563,BUUU,,2M
J025955.17+002423.3,44.9798963,0.4064924,Im,15.56,0.04,15.654,0.11,12.7,,9.151,,16.427,0.121,15.759,0.146,15.536,0.232,0000,0,0nnn,-47,200,-30,212,ABUU,0.267,2M
J025956.75+002412.6,44.9864725,0.4035002,Im,17.37,0.129,16.777,,12.763,,9.0,,,,,,,,0000,0,nnnn,-487,1075,-97,1137,BUUU,,2M
J025958.49+002434.2,44.9937263,0.4095086,Im,17.808,0.2,17.32,,12.488,,8.721,,,,,,,,0000,0,nnnn,469,1898,162,1975,BUUU,,2M
J025958.53+002447.0,44.9938787,0.4130778,Im,17.685,0.175,17.104,0.411,12.149,,8.489,,,,,,,,0000,0,nnnn,-511,1642,946,1740,BCUU,,2M
J025957.60+002456.5,44.9900234,0.415706,Im,17.253,0.12,16.899,,12.729,,8.872,,,,,,,,0000,0,nnnn,-1737,934,1,984,BUUU,,2M
J025956.77+002459.3,44.9865609,0.416499,Im,16.356,0.06,16.056,0.158,12.641,,9.152,,,,,,,,0000,0,0nnn,350,397,-79,414,ABUU,,2M
J025953.49+002426.7,44.9728988,0.4074178,Im,17.358,0.135,17.204,0.453,12.794,,8.584,,,,,,,,0000,0,nnnn,3,1200,-689,1274,BCUU,,2M
J025953.26+002447.5,44.9719456,0.4132144,Im,16.91,0.092,17.026,0.373,12.669,,9.069,,,,,,,,0000,0,nnnn,284,764,440,796,ACUU,,2M
J025950.82+002442.3,44.9617755,0.4117713,Im,15.24,0.035,15.22,0.08,12.279,,9.118,,,,,,,,0000,0,0nnn,-31,153,-106,162,AAUU,,2M
J025955.20+002531.9,44.9800222,0.425533,Im,17.704,0.175,15.543,0.105,11.708,0.224,8.543,,,,,,,,0000,0,nnnn,-172,748,610,816,BABU,,2M
J025959.82+002440.8,44.9992906,0.4113456,Im,17.539,0.156,16.686,,12.606,,8.895,,,,,,,,0000,0,nnnn,-2031,1471,202,1517,BUUU,,2M
J030001.07+002453.6,45.0044889,0.4149067,Im,17.427,0.142,17.39,,12.111,,9.259,,,,,,,,0000,0,nnnn,-388,1204,730,1265,BUUU,,2M
J030000.36+002503.2,45.0015087,0.4175612,Im,17.572,0.159,16.897,0.349,12.106,0.325,9.111,,,,,,,,0000,0,nnnn,-421,1112,1536,1174,BBBU,,2M
J025959.94+002519.8,44.9997656,0.4221756,Im,17.599,0.161,16.797,0.313,12.762,,8.338,,,,,,,,0000,0,nnnn,618,1213,-3208,1277,BBUU,,2M
J030003.33+002523.0,45.0139009,0.4230638,Im,17.098,0.102,16.348,0.211,11.983,,8.573,,,,,,,,0000,0,nnnn,-1161,774,548,810,ABUU,,2M
J030003.36+002606.0,45.0140365,0.4350155,Im,17.284,0.118,17.273,0.52,12.666,0.503,8.747,,,,,,,,0000,0,nnnn,-777,994,859,1050,BCCU,,2M
J030002.20+002557.8,45.0092045,0.4327479,Im,17.85,0.199,17.398,,12.634,,8.697,,,,,,,,0000,0,nnnn,-1638,1672,-968,1749,BUUU,,2M
J030002.48+002608.9,45.0103399,0.4358313,Im,17.774,0.181,17.253,,12.755,,8.698,,,,,,,,0000,0,nnnn,-653,1659,358,1703,BUUU,,2M
J025957.76+002516.2,44.9906946,0.4211889,Im,17.871,0.198,17.255,,12.225,,8.837,,,,,,,,0000,0,nnnn,-251,1820,-1131,1915,BUUU,,2M
J025958.09+002525.0,44.9920489,0.4236217,Im,17.243,0.119,17.245,0.476,12.056,,8.717,,,,,,,,0000,0,nnnn,585,966,697,1017,BCUU,,2M
J025957.55+002537.0,44.9898106,0.4269603,Im,17.092,0.108,16.777,,12.707,,8.655,,,,,,,,0000,0,nnnn,-75,864,35,913,AUUU,,2M
J030001.88+002612.8,45.0078548,0.4368909,Im,17.811,0.189,17.434,,12.782,,8.466,,,,,,,,0000,0,nnnn,1433,1748,33,1788,BUUU,,2M
J030001.50+002619.9,45.0062697,0.4388648,Im,17.68,0.165,16.959,,12.653,,9.215,,,,,,,,0000,0,nnnn,-1316,1406,-3170,1484,BUUU,,2M
J030000.46+002639.0,45.0019414,0.4441827,Im,16.588,0.078,17.198,0.462,12.571,,9.086,,,,,,,,0000,0,1nnn,-99,577,316,612,ACUU,,2M
J030020.62+002245.3,45.0859311,0.3792538,Im,16.644,0.076,15.704,0.115,12.648,,8.78,,,,,,,,0000,0,nnnn,265,473,353,498,ABUU,,2M
J030021.47+002244.8,45.0894777,0.3791289,Im,16.87,0.087,16.917,0.33,11.948,,8.988,,,,,,,,0000,0,nnnn,-674,654,-244,691,ABUU,,2M
J030020.47+002301.4,45.085319,0.3837223,Im,15.737,0.042,15.764,0.126,12.242,,9.223,,,,,,,,0000,0,0nnn,290,237,160,246,ABUU,,2M
